"ncbi_gene_id","gene_symbol","PAAD_fdr_adjusted_p_value","PAAD_cancer_sample_med","PAAD_normal_sample_med","PAAD_log2_fold_change","PAAD_p_value","KIRC_fdr_adjusted_p_value","KIRC_cancer_sample_med","KIRC_normal_sample_med","KIRC_log2_fold_change","KIRC_p_value","BRCA_fdr_adjusted_p_value","BRCA_cancer_sample_med","BRCA_normal_sample_med","BRCA_log2_fold_change","BRCA_p_value","LUAD_fdr_adjusted_p_value","LUAD_cancer_sample_med","LUAD_normal_sample_med","LUAD_log2_fold_change","LUAD_p_value"
64837,"KLC2",0.029251,24.048,21.268,0.177232542833523,0.217577623036649,1.1563e-11,18.327,24.772,-0.434739704916125,3.62616458216489e-11,1e-20,28.525,17.524,0.702894766740456,5.02960526315789e-20,1e-20,26.202,16.756,0.644999147634888,5.48805712878601e-20
64840,"PORCN",0.00022594,15.645,14.835,0.0766967317606549,0.00633525548022599,7.0394e-11,9.952,15.544,-0.643299415454742,2.09477408728047e-10,0.00010404,14.755,14.31,0.0441802487053395,0.000193289380315917,1e-20,14.67,11.45,0.357521272689084,5.48805712878601e-20
64841,"GNPNAT1",0.044578,9.053,6.746,0.424363636040796,0.28318798592,1.395e-20,7.008,14.256,-1.02449456192075,7.80599699774831e-20,1e-20,17.17,11.916,0.526990010639967,5.02960526315789e-20,1e-20,13.136,5.037,1.38288939611962,5.48805712878601e-20
6491,"STIL",0.03554,3.915,2.507,0.643050311344464,0.246175882763433,3.438e-07,2.097,1.404,0.578783925792032,7.98901901298701e-07,1e-20,7.733,2.359,1.71285279447037,5.02960526315789e-20,1e-20,5.625,1.044,2.42973138442188,5.48805712878601e-20
64922,"LRRC19",1.5924e-08,1,1,0,1.78002569832402e-06,1e-20,8.002,48.517,-2.60005781182032,5.66341093670886e-20,0.0088919,1,1,0,0.0132969763643477,0.001927,1,1,0,0.00317069390919158
6493,"SIM2",1.1973e-19,4.092,1.109,1.88354677958362,2.16079996363636e-16,5.8759e-16,1,25.91,-4.69543711040537,2.43551481467754e-15,1e-20,2.496,1.375,0.860186315562864,5.02960526315789e-20,3.5119e-18,1,1,0,1.66248333262532e-17
64949,"MRPS26",0.020216,74.194,68.699,0.111013423190041,0.171874960171306,4.2324e-11,79.594,112.41,-0.49803879757528,1.27852320907617e-10,1e-20,110.003,65.319,0.75196826017303,5.02960526315789e-20,1e-20,94.905,58.703,0.693049862837771,5.48805712878601e-20
64979,"MRPL36",6.7052e-05,57.947,49.854,0.21702470988501,0.00231901795121951,0.011899,64.869,71.845,-0.147358558017634,0.0190339746817337,1e-20,82.836,56.974,0.539954192393854,5.02960526315789e-20,1e-20,74.362,36.112,1.04208724907977,5.48805712878601e-20
65003,"MRPL11",5.0337e-05,49.804,45.613,0.126816556347094,0.0018403133038674,0.00053162,54.92,52.148,0.0747197024698259,0.000974687508812198,7.337e-16,51.259,47.404,0.112796533295663,2.82481274131274e-15,1e-20,58.147,41.319,0.492899421506489,5.48805712878601e-20
65010,"SLC26A6",0.048987,18.767,18.161,0.04735440248961,0.299996663787785,0.0080826,7.202,9.027,-0.325849007864213,0.0131885483037864,1.2987e-12,14.246,8.757,0.702048278726267,4.17634387268648e-12,1e-20,17.402,7.537,1.20719082577316,5.48805712878601e-20
65108,"MARCKSL1",0.049201,388.238,327.91,0.243641434141311,0.300784362965241,3.489e-13,140.152,92.347,0.601855332643652,1.20759786443825e-12,1e-20,663.33,286.597,1.2107032671554,5.02960526315789e-20,1e-20,342.312,89.829,1.93005868936498,5.48805712878601e-20
6513,"SLC2A1",0.042589,157.538,36.532,2.10846722191961,0.275309940735917,1e-20,213.973,58.072,1.88151413643721,5.66341093670886e-20,1e-20,69.053,37.986,0.862236292177319,5.02960526315789e-20,1e-20,79.805,9.346,3.0940581957266,5.48805712878601e-20
651430,"AC110771.1",0.029097,1,1,0,0.216910868944799,1.1227e-06,1,1.483,-0.568518597792543,2.51455119166834e-06,0.016554,1,1,0,0.0238648557420328,0.0037306,1,1,0,0.0058938032324378
65263,"PYCR3",0.017817,11.678,8.108,0.526375222325583,0.157481337488869,2.316e-06,9.6,12.646,-0.397574813678115,5.06548562487776e-06,1e-20,22.183,8.607,1.36587211295002,5.02960526315789e-20,1e-20,16.26,6.601,1.30057075422969,5.48805712878601e-20
65266,"WNK4",0.00077087,1,1,0,0.0162111347881356,1e-20,1.734,58.284,-5.07092408852304,5.66341093670886e-20,3.8817e-18,6.6,5.967,0.145460247578278,1.6967179245283e-17,2.6409e-06,1,1,0,5.8350092495291e-06
65267,"WNK3",0.018329,1,1,0,0.160647818101545,3.7658e-15,1,2.371,-1.24549566281992,1.47816572130572e-14,0.00040117,1,1,0,0.000701229628077128,1.271e-11,1,1,0,4.05247167381974e-11
6527,"SLC5A4",0.0015829,1,1,0,0.0275888769095698,1e-20,1.829,1,0.871055075086629,5.66341093670886e-20,4.1665e-05,1,1.05,-0.070389327891398,8.06470398345852e-05,2.092e-05,1,1.24,-0.31034012061215,4.29322320441989e-05
652995,"UCA1",2.3938e-05,5.599,3.892,0.524657469931881,0.00099210266388309,0.016254,1,1,0,0.0254914689384378,0.0022278,1,1,0,0.00358106202691337,8.5037e-08,1,1,0,2.09764207969009e-07
653,"BMP5",0.001018,1.202,1.019,0.238282844545372,0.0199303116370809,3.5936e-05,1,2.195,-1.13422093976063,7.21364724465985e-05,0.00036261,1,3.156,-1.65809720535137,0.0006369350042123,4.5943e-08,6.688,17.452,-1.38374562629562,1.15463649188092e-07
6535,"SLC6A8",9.7106e-05,46.822,12.241,1.93546513997359,0.00318636084628099,1e-20,253.059,110.591,1.19423980199601,5.66341093670886e-20,5.1708e-09,33.324,25.88,0.364723965660132,1.35086340129855e-08,1e-20,19.8,7.14,1.47150445093787,5.48805712878601e-20
653583,"PHLDB3",0.0062716,11.355,11.374,-0.00241200335798176,0.0769491985166873,1e-20,12.099,8.016,0.593933397931824,5.66341093670886e-20,1e-20,15.685,9.389,0.740342116015938,5.02960526315789e-20,1e-20,8.517,5.049,0.754347672394442,5.48805712878601e-20
654463,"FER1L6",0.0079306,2.396,1,1.2606279081267,0.0903260305220883,1.9651e-08,1,2.608,-1.38294386956899,4.96457998418615e-08,0.0065057,1,1,0,0.00988003108859754,0.0030064,1,1,0,0.00480416123897612
654483,"BOLA2B",0.042038,4.69,3.589,0.386005999586662,0.272987721386527,0.0011579,2.553,2.574,-0.0118185158135829,0.00205928684796438,1e-20,3.829,1.566,1.28988344755912,5.02960526315789e-20,1e-20,4.302,1.958,1.13562675981937,5.48805712878601e-20
6548,"SLC9A1",5.0153e-05,52.282,41.638,0.328413557902487,0.00183817799261993,2.2536e-14,21.535,36.577,-0.764253428308118,8.36859000498091e-14,1.1071e-08,48.638,44.207,0.13780907357843,2.83480389639388e-08,0.0022464,37.965,49.077,-0.370377053842383,0.0036594924932388
6549,"SLC9A2",1.7092e-14,2.371,1,1.24549566281992,1.02821328484848e-11,1e-20,1,13.738,-3.78010008447995,5.66341093670886e-20,3.9814e-10,1,1,0,1.11059850401362e-09,2.2755e-11,1,1,0,7.12676623102867e-11
6550,"SLC9A3",0.0002063,1.476,1.166,0.3401249328599,0.00589275913669065,1.4836e-13,2.001,48.174,-4.58946164688884,5.25117860420953e-13,7.5275e-05,1,1,0,0.000141696661605384,0.00013789,1,1,0,0.000263157598047611
6566,"SLC16A1",0.0099599,23.599,13.012,0.858882999654446,0.105847930835118,1e-20,58.489,14.96,1.96705514797212,5.66341093670886e-20,0.0060724,15.679,23.787,-0.601339783627686,0.00925385342192691,2.8614e-10,8.152,7.116,0.196087540898654,8.35040222600498e-10
6573,"SLC19A1",0.044941,7.13,8.914,-0.322170884281404,0.284855916985951,2.3954e-19,7.035,5.277,0.414832439930778,1.23502804057169e-18,1e-20,13.39,7.358,0.863770379238699,5.02960526315789e-20,8.6777e-15,14.614,28.647,-0.971032951073138,3.37875436582809e-14
6580,"SLC22A1",0.025145,1,1,0,0.197929635210151,0.010313,1,1.451,-0.537047519404657,0.0166205907191238,0.0038954,1,1,0,0.00608175622872702,0.00081846,1,1,0,0.00142296731570325
6581,"SLC22A3",0.0041756,13.878,7.722,0.845753212415489,0.0566365084699454,4.6734e-11,4.255,12.073,-1.50455317654534,1.40812696214469e-10,1.1766e-17,1,7.889,-2.97984243756774,5.00005947748749e-17,6.4889e-07,17.491,35.921,-1.03821473988232,1.50252586285714e-06
65993,"MRPS34",0.0010722,130.331,112.138,0.216905033841523,0.0206854367346939,3.4823e-06,133.467,124.482,0.100545931784613,7.51496736781166e-06,1e-20,183.087,80.543,1.18469824221305,5.02960526315789e-20,1e-20,149.965,82.378,0.864294827076403,5.48805712878601e-20
6606,"SMN1",0.034326,5.882,5.535,0.0877234672181495,0.241303028328612,5.9276e-10,6.541,5.479,0.255598610788081,1.65720877e-09,4.8662e-11,8.596,7.303,0.235176252193085,1.43121694024109e-10,3.6766e-20,7.213,5.267,0.45361796432077,1.96076535534817e-19
6632,"SNRPD1",4.2999e-16,22.547,16.822,0.422586247306819,3.71137455652174e-13,1.258e-06,16.742,14.808,0.177095082270269,2.80802674650699e-06,1e-20,27.623,18.432,0.583657390320335,5.02960526315789e-20,1e-20,21.921,12.907,0.764159902080611,5.48805712878601e-20
6635,"SNRPE",0.00026447,60.463,52.892,0.19300303421973,0.00720200060356653,2.0984e-11,59.85,53.361,0.165565543886112,6.45745932856357e-11,1e-20,117.528,63.493,0.888335056010748,5.02960526315789e-20,1e-20,79.429,35.77,1.15091572175016,5.48805712878601e-20
6636,"SNRPF",0.034087,55.023,52.21,0.0757086426755016,0.240218361377352,1.0451e-17,45.938,39.492,0.218127615258018,4.82151538778878e-17,1e-20,78.408,51.531,0.605560271203585,5.02960526315789e-20,1e-20,62.186,39.679,0.648214154424927,5.48805712878601e-20
6647,"SOD1",0.010839,456.172,362.228,0.332679826200267,0.111954124869927,1e-20,571.61,936.224,-0.711822593049441,5.66341093670886e-20,1e-20,598.058,500.764,0.256154554148973,5.02960526315789e-20,1e-20,417.761,296.018,0.496992911523607,5.48805712878601e-20
6652,"SORD",0.014289,12.081,8.217,0.556056206240376,0.135724989473684,1.2717e-11,8.726,33.097,-1.92330807442081,3.97690746644295e-11,1e-20,24.053,8.482,1.50374045668439,5.02960526315789e-20,1e-20,10.666,4.305,1.30893409039879,5.48805712878601e-20
6660,"SOX5",0.037419,1,1.075,-0.104336659814736,0.254707217003771,2.9836e-07,1.335,2.626,-0.976027174317971,6.96059221862939e-07,1.2715e-11,1,4.076,-2.02715405150373,3.85942992323981e-11,5.7665e-15,1,2.956,-1.56364626948406,2.26463410572687e-14
6676,"SPAG4",2.4124e-05,14.381,6.803,1.07992100456446,0.000995654153846154,1e-20,75.951,4.575,4.0532253114194,5.66341093670886e-20,1e-20,6.8,3.557,0.934873771963214,5.02960526315789e-20,1e-20,22.599,3.062,2.88371274721402,5.48805712878601e-20
6688,"SPI1",0.033949,45.755,157.542,-1.78373518452024,0.239748904694168,1e-20,58.951,11.447,2.36454673610237,5.66341093670886e-20,8.3324e-08,37.951,24.147,0.652293939666103,2.01437328976494e-07,1.4466e-16,67.868,200.318,-1.56148865927911,6.23966986646023e-16
6720,"SREBF1",0.03393,43.709,38.284,0.191188797901278,0.239748904694168,2.3233e-15,51.061,31.104,0.715121668309022,9.2493641509434e-15,1e-20,137.018,80.174,0.773159072565966,5.02960526315789e-20,1.2583e-07,59.906,54.909,0.12565786890115,3.06857775467775e-07
6730,"SRP68",0.0064461,82.125,72.107,0.187682145288124,0.0783157755201958,0.016977,98.223,99.36,-0.0166042864861146,0.0265474083758652,1.2003e-07,105.253,105.242,0.000150784061039156,2.87267875404362e-07,1e-20,112.691,86.138,0.387650568340242,5.48805712878601e-20
6732,"SRPK1",0.0014124,16.19,11.726,0.465392023793455,0.0252603286486487,1.2707e-20,9.44,17.096,-0.856800048410608,7.13186353826851e-20,1e-20,21.328,14.734,0.533599537802266,5.02960526315789e-20,1e-20,25.375,8.233,1.62391769109752,5.48805712878601e-20
6748,"SSR4",9.8499e-05,623.448,467.167,0.416330866109693,0.00322142034266886,1e-20,419.278,320.154,0.389141097208908,5.66341093670886e-20,1e-20,547.086,350.524,0.642254410053883,5.02960526315789e-20,1e-20,904.448,347.878,1.37845611445546,5.48805712878601e-20
6751,"SSTR1",1.6878e-09,3.479,1.054,1.72279781198268,2.6176723125e-07,3.4264e-13,2.297,6.582,-1.51877516974643,1.18629817956656e-12,0.0011631,1,1.824,-0.867105729502655,0.00193274152296769,2.0827e-11,1.046,10.427,-3.31736937645361,6.53394353885135e-11
6755,"SSTR5",2.7669e-05,1,1,0,0.00111335963562753,2.8802e-07,1,1.035,-0.0496307677246004,6.72287134209977e-07,0.015606,1,1,0,0.0225876315789474,0.00082948,1,1,0,0.00144100247564113
677,"ZFP36L1",0.02484,322.326,445.773,-0.467788670551882,0.196058225755167,2.1374e-05,324.449,440.967,-0.44267897554409,4.36158425326156e-05,1e-20,341.054,615.287,-0.851259327959745,5.02960526315789e-20,2.4609e-06,382.401,333.78,0.196188784626487,5.45189645129225e-06
6783,"SULT1E1",3.2414e-07,1.228,1.116,0.137973533540992,2.45604094656489e-05,0.0045392,1,1,0,0.0076167564858579,0.0052229,1,1,0,0.00801681244144023,0.0032192,1,1,0,0.00512730010719646
6790,"AURKA",0.010127,11.242,4.891,1.20069735023713,0.106943283359915,4.2076e-09,5.909,4.095,0.529050547045817,1.10870854853911e-08,1e-20,24.488,3.377,2.85826086551951,5.02960526315789e-20,1e-20,22.041,3.841,2.52063581147523,5.48805712878601e-20
6804,"STX1A",0.0094343,33.008,8.398,1.97469803305147,0.101677374375679,0.00039353,2.409,1.74,0.46934708750238,0.000729341397083195,1e-20,6.987,3.558,0.973606629664863,5.02960526315789e-20,1e-20,12.707,2.201,2.52939241383302,5.48805712878601e-20
6820,"SULT2B1",0.035964,9.836,4.051,1.27979364990965,0.247943208333333,6.8237e-07,1,3.852,-1.94560770318137,1.5519511307708e-06,4.5527e-13,12.853,11.781,0.125643132232983,1.49937068495118e-12,7.13e-06,11.227,22.794,-1.02168164542603,1.51830986050067e-05
6853,"SYN1",0.00077375,2.619,1.896,0.466057095452337,0.016237299154334,2.2692e-15,1,1,0,9.04364347826087e-15,5.9839e-15,1,1,0,2.18605840235744e-14,4.1766e-07,1,1,0,9.82519360354655e-07
6855,"SYP",0.0015509,6.55,5.661,0.210437982990574,0.0271217464788732,1e-20,2.265,8.888,-1.97234776645549,5.66341093670886e-20,6.2546e-12,2.301,2.731,-0.247168330541196,1.93093620944946e-11,0.00047277,1.869,7.227,-1.95113032521447,0.000849864896757542
6865,"TACR2",0.04324,1,1,0,0.277684023285899,0.00774,1,1,0,0.0126655575065847,2.9888e-13,1,1,0,9.93307172873496e-13,0.0016292,1,1.091,-0.12565110166152,0.00270970002985075
6866,"TAC3",0.00055132,1,1,0,0.0127561825641026,0.0090815,1,1,0,0.0147346266956837,0.0025594,1,1,0,0.00408716327809497,0.017855,1,1,0,0.0255594055494894
6913,"TBX15",3.8826e-08,1.823,1,0.866314561377047,3.82524453465346e-06,3.5451e-17,2.926,1,1.5489297694764,1.58294483130365e-16,2.7544e-15,4.15,16.034,-1.94995113777465,1.02585521273141e-14,1e-20,3.516,1,1.81393507048132,5.48805712878601e-20
692110,"SNORD70",0.0063819,1,1,0,0.0777737745856354,0.023266,1,1,0,0.0356538099349092,0.00033037,1,1,0,0.000582445687600892,0.00034168,1,1,0,0.000624899241752831
692111,"SNORD71",0.0052107,1,1,0,0.0673327659076122,0.020811,1,1,0,0.0321516077916695,2.9035e-06,1,1,0,6.25392303719008e-06,0.00056669,1,1,0,0.00100852990737044
692214,"SNORD111",0.015563,1,1,0,0.144170170788614,0.017583,1,1,0,0.0274202606331056,1.2067e-06,1,1,0,2.69113812718787e-06,0.0013124,1,1,0,0.00221855725121359
693144,"MIR559",0.020186,3.328,2.066,0.687815179276033,0.171718949443016,0.0012817,1,1,0,0.00226899653316448,3.6436e-05,1.713,1.09,0.65219701641971,7.09508965868569e-05,1e-20,5.08,1,2.34482849699744,5.48805712878601e-20
693159,"MIR574",0.00033457,1,1,0,0.00868220083660131,0.0036086,1,1,0,0.00613204282024009,2.5317e-07,1,1,0,5.92253564871481e-07,1.9723e-12,1,1,0,6.62197199457668e-12
693164,"MIR579",0.0014299,1,1,0,0.0254814854578097,8.6916e-05,1,1,0,0.000169674719036397,0.00033089,1,1,0,0.000583272780724003,0.00011198,1,1,0,0.000215573832599119
693186,"MIR601",0.021069,1,1,0,0.176258654867257,0.005307,1,1,0,0.00884671401952747,6.0012e-06,1,1,0,1.25547315515826e-05,0.00012738,1,1,0,0.000243977145067033
693189,"MIR604",0.0010046,1,1,0,0.0197263295746785,0.001518,1,1,0,0.00267251164987406,1.0957e-05,1,1,0,2.24093806848582e-05,0.00078827,1,1,0,0.00137365636982017
693193,"MIR608",0.015819,1,1,0,0.145321049514114,0.0099257,1,1,0,0.0160356982230569,0.0080857,1,1,0,0.0121468218707015,0.025873,1,1,0,0.0360372196112743
693201,"MIR616",0.016465,2.068,1.667,0.310982081328518,0.149389021937843,2.3507e-05,1.778,1.575,0.174903495555129,4.78265770945147e-05,2.8453e-06,1.245,2.906,-1.2228889606774,6.13547908048138e-06,2.8988e-06,2.212,1.787,0.307811751193217,6.38268678126852e-06
693204,"MIR619",0.02919,1,1,0,0.217307569553806,0.011644,1,1,0,0.0186447382588774,5.0649e-05,1,1,0,9.71591514720642e-05,0.00124,1,1,0,0.00210350738316334
6954,"TCP11",0.032637,1,1,0,0.234615852280956,0.027858,1,1,0,0.0421706956345178,0.00022483,1,1,0,0.000403480129107981,5.8329e-07,1,1,0,1.35513230793287e-06
7015,"TERT",0.042483,1,1,0,0.274912670143416,8.436e-05,1,1,0,0.000164843243054342,3.5271e-05,1,1,0,6.88342737406399e-05,1.6857e-05,1,1,0,3.48411350273579e-05
7020,"TFAP2A",0.029291,7.392,3.886,0.927678855830713,0.217577623036649,1e-20,1,15.26,-3.93168305705981,5.66341093670886e-20,1.2486e-20,75.54,53.45,0.49905083583232,6.24981252728066e-20,1e-20,6.254,1,2.64477921926295,5.48805712878601e-20
7022,"TFAP2C",0.033946,1.828,1.876,-0.0373937574573066,0.239748904694168,1.7207e-06,1,2.326,-1.21785109681113,3.80100505679012e-06,1.4509e-07,45.388,91.296,-1.00824073400657,3.45764666458853e-07,1e-20,16.642,8.137,1.0322599280945,5.48805712878601e-20
7032,"TFF2",2.0535e-05,253.984,4.648,5.77198373673952,0.000861862198731501,7.5219e-05,1,1,0,0.000147613245064491,0.0010766,1,1,0,0.00179524654645921,0.0050527,1,1,0,0.00784134286609568
705,"BYSL",0.024356,25.611,22.344,0.196876106374931,0.193344668532587,6.8039e-16,22.589,17.416,0.375207092356339,2.80767578228782e-15,1e-20,38.16,25.252,0.595663515129886,5.02960526315789e-20,1e-20,35.46,14.914,1.24952528959981,5.48805712878601e-20
7083,"TK1",0.0053729,46.011,32.861,0.485602428307408,0.0686817841596909,2.7676e-08,31.753,19.13,0.731056029402639,6.92085661896243e-08,1e-20,95.059,13.182,2.85025394928712,5.02960526315789e-20,1e-20,89.076,13.422,2.73043711244482,5.48805712878601e-20
7106,"TSPAN4",0.047665,84.678,132.03,-0.640806677554929,0.295148340611354,1e-20,195.67,93.572,1.06427378491614,5.66341093670886e-20,3.9493e-16,69.569,126.807,-0.866117898973876,1.54147711878829e-15,1e-20,107.558,195.286,-0.860473692309784,5.48805712878601e-20
7111,"TMOD1",0.023093,4.713,5.149,-0.127646588782105,0.187348686554965,5.5929e-08,3.08,6.451,-1.06659246592821,1.37160966447368e-07,4.1981e-10,1,9.225,-3.20554891117303,1.16919761384335e-09,2.466e-18,1.994,7.847,-1.97647579046483,1.1799e-17
7128,"TNFAIP3",0.007528,28.824,83.58,-1.53588720178298,0.0872330448979592,1e-20,41.66,16.6,1.32747959780636,5.66341093670886e-20,0.02035,18.698,25.456,-0.445121777855409,0.0289856694820519,0.00028363,28.785,50.316,-0.805700023763647,0.000523543300480371
7137,"TNNI3",5.7733e-07,1,1,0,4.02145795087719e-05,0.0029818,1,1,0,0.00510650373660031,3.3803e-17,1,1,0,1.4029529587405e-16,1e-20,1,1,0,5.48805712878601e-20
7139,"TNNT2",0.00018957,1.02,1,0.0285691521967709,0.00552620211453744,0.0039309,1,1,0,0.00665091984265073,0.04217,1,1.124,-0.168642035558839,0.0572255458256908,4.7834e-10,1.022,1,0.0313951962755343,1.37434105710971e-09
7163,"TPD52",0.013288,44.3,28.995,0.611502560509989,0.129373897008337,5.1653e-20,29.329,57.019,-0.959114855611181,2.78579936821799e-19,1e-20,120.602,48.058,1.32740531724615,5.02960526315789e-20,1e-20,50,27.009,0.888487869396211,5.48805712878601e-20
7172,"TPMT",0.037426,22.645,21.491,0.0754599248645213,0.254707217003771,1.2861e-13,50.355,88.632,-0.815692630620701,4.57239113018598e-13,1e-20,27.636,19.716,0.487181930842771,5.02960526315789e-20,1e-20,30.88,19.94,0.631007342869884,5.48805712878601e-20
7177,"TPSAB1",0.0041285,27.436,10.384,1.40170787233162,0.05640095,6.1927e-11,14.074,2.444,2.52571622785906,1.85168353208556e-10,0.001416,16.088,20.209,-0.329012947988234,0.0023283596214511,1.0605e-14,22.968,92.509,-2.00996849347114,4.10621325573315e-14
7203,"CCT3",0.00075136,280.896,238.095,0.238498756122629,0.0159074202985075,1e-20,246.879,313.549,-0.344886795111896,5.66341093670886e-20,1e-20,560.058,276.384,1.01890214157145,5.02960526315789e-20,1e-20,389.956,156.064,1.32117356659913,5.48805712878601e-20
723809,"LHFPL3-AS2",0.00021319,2.383,1.702,0.485547914504308,0.0060450897574893,1e-20,8.899,31.556,-1.82619921116255,5.66341093670886e-20,0.0013834,1,1,0,0.00227687685683531,4.2977e-20,2.313,33.838,-3.870807129187,2.28163029776084e-19
726,"CAPN5",0.0023712,72.978,20.494,1.83226001793856,0.037241346835443,2.3423e-19,17.016,40.819,-1.26234890067885,1.2087651545916e-18,2.1162e-11,5.415,10.533,-0.959883159106222,6.33368745921963e-11,1e-20,19.339,8.011,1.27145894820669,5.48805712878601e-20
7263,"TST",0.030873,133.771,105.4,0.343890523362457,0.225908881680796,2.1065e-12,77.725,173.641,-1.15965701954142,6.93293343143025e-12,0.00090451,54.451,64.988,-0.255214805377063,0.00152155910591169,8.8692e-07,103.463,99.047,0.0629297458600808,2.03215647578904e-06
728192,"LINC00460",2.1841e-08,2.29,1,1.19534759832222,2.36933077595628e-06,1.485e-09,1,1,0,4.04057299270073e-09,2.5701e-07,1,1,0,6.0080770054021e-07,4.05e-10,1.34,1,0.422233000683048,1.1688986013986e-09
728361,"OVOL3",0.030653,1,1,0,0.224547363837638,0.011324,1,1,0,0.0181544393950254,3.0228e-07,1,1,0,7.03479634703196e-07,0.019776,1,1,0,0.0281071176583126
7286,"TUFT1",0.016155,34.964,20.401,0.777230372669832,0.147393801470588,0.0011193,19.093,32.202,-0.754106488998716,0.00199285653558351,1e-20,50.385,21.169,1.25104117664651,5.02960526315789e-20,1e-20,33.969,20.205,0.749506396390291,5.48805712878601e-20
728780,"ANKDD1B",0.019075,1.118,1,0.160920188181103,0.165144744875709,0.00027334,2.55,4.682,-0.876627687365793,0.000513439358360628,3.2691e-05,1,1,0,6.39570148426171e-05,0.0070842,2.026,2.436,-0.265879959105194,0.0107617453070684
728833,"FAM72D",0.00061127,1,1,0,0.0137272986877828,0.017158,1,1,0,0.0267985913407821,1e-20,1,1,0,5.02960526315789e-20,9.0763e-20,1,1,0,4.74398447701689e-19
729723,"DNAJC27-AS1",0.026129,1,1,0,0.202312389863548,6.0303e-08,1,1.649,-0.72159139877538,1.47483531765992e-07,0.0058165,1,1.328,-0.409255146684838,0.00888276917698761,0.00091462,1,1,0,0.00157918623644252
729870,"AC093599.2",6.6479e-05,1,1,0,0.0023072396993007,0.00028723,1,1.09,-0.124328135002202,0.000538851382318403,1e-20,1,1,0,5.02960526315789e-20,4.066e-06,1.026,1.883,-0.876002269007174,8.8408723902439e-06
730112,"FAM166B",0.046015,1,1,0,0.288531200252685,3.0173e-07,1.108,2.046,-0.88484826369614,7.03847849395077e-07,0.001298,1.27,4.238,-1.73855509071264,0.00214385928273081,0.00023649,2.158,9.697,-2.16784361911794,0.000440616337568968
7306,"TYRP1",0.00024081,1,1,0,0.00668609806993007,7.9344e-14,1,12.73,-3.67016051412663,2.85628183486239e-13,0.00062662,1,1,0,0.00107346352703914,0.00048337,1,3.342,-1.7407117333991,0.000868079547945205
731220,"RFX8",0.0037643,1,1,0,0.0528119318727915,1e-20,1.275,1,0.350497247084133,5.66341093670886e-20,0.0013724,1.116,1.81,-0.69765267014138,0.00226006993609535,3.7322e-17,1,1,0,1.66558953544253e-16
7324,"UBE2E1",0.025024,83.869,107.453,-0.357496202683275,0.197211769749901,3.5663e-15,78.183,110.707,-0.501819597370485,1.40133284961349e-14,7.441e-07,116.295,107.995,0.106824551349974,1.68619044560814e-06,3.1258e-09,102.68,93.961,0.128021228291577,8.50814662921348e-09
7325,"UBE2E2",0.0026902,16.121,27.863,-0.789409362499349,0.0411764459521974,2.5741e-07,19.969,30.923,-0.630918201496062,6.03040961558605e-07,4.5159e-18,17.689,27.547,-0.639042719510883,1.96755635448328e-17,1e-20,17.674,27.161,-0.619908007735129,5.48805712878601e-20
7347,"UCHL3",0.005777,3.542,3.185,0.153270839608251,0.0725200336283186,7.4052e-11,1.915,3.094,-0.692128804636716,2.19923918735892e-10,1.9557e-05,2.664,2.546,0.0653616631699045,3.90782187663356e-05,1e-20,2.72,1.594,0.77095502214723,5.48805712878601e-20
7355,"SLC35A2",0.0176,61.481,41.323,0.573195634998641,0.156259033989267,3.6955e-17,35.708,48.875,-0.452849371377149,1.64911318834796e-16,1e-20,70.671,33.91,1.05940753902775,5.02960526315789e-20,1e-20,71.013,36.5,0.960186691874395,5.48805712878601e-20
7368,"UGT8",4.236e-06,15.679,6.3,1.31540981418155,0.0002224842,6.2745e-17,16.505,71.173,-2.10842690946158,2.75275533542566e-16,0.0032415,1,6.091,-2.60667910442159,0.00510953969072165,1e-20,6.258,1.977,1.66238878751171,5.48805712878601e-20
7371,"UCK2",0.013445,13.617,10.082,0.433627034649685,0.130454613880743,1.234e-10,8.514,6.978,0.287023492587333,3.61299175284723e-10,0.01346,20.34,19.942,0.0285095731008369,0.0196377290076336,1e-20,8.219,4.592,0.839840230871073,5.48805712878601e-20
7388,"UQCRH",0.047239,347.106,297.949,0.220310898127223,0.29324222263915,1e-20,297.365,565.544,-0.927404420482793,5.66341093670886e-20,1.3633e-11,376.283,337.703,0.156063116053106,4.12932983359746e-11,1e-20,391.122,217.438,0.847014596355006,5.48805712878601e-20
7390,"UROS",0.046594,56.245,76.046,-0.435147513487555,0.290875499371069,1.4059e-13,66.174,90.42,-0.450377429310478,4.98800117385787e-13,1e-20,79.255,63.468,0.320472572936913,5.02960526315789e-20,1e-20,70.714,51.939,0.445177631375273,5.48805712878601e-20
7430,"EZR",0.0025934,482.79,361.228,0.418486068638381,0.0399534975950349,4.108e-06,569.243,523.424,0.121064569349435,8.8184593531049e-06,1e-20,329.732,172.51,0.934613911248022,5.02960526315789e-20,0.0091051,468.048,530.646,-0.181093252650844,0.0136127566713624
7464,"CORO2A",4.1426e-09,25.958,8.109,1.67858331381112,5.51938893959732e-07,0.001008,2.746,1.996,0.46021990480984,0.00180287309076369,1e-20,24.25,11.647,1.05802634971485,5.02960526315789e-20,6.933e-10,21.968,19.717,0.155963472511211,1.96785240703006e-09
